date,datetime,SPOSTMIN,SACTMIN
11/05/2018,2018-11-05 06:58:00,-999,
11/05/2018,2018-11-05 07:02:00,-999,
11/05/2018,2018-11-05 07:09:00,-999,
11/05/2018,2018-11-05 07:16:00,-999,
11/05/2018,2018-11-05 07:23:00,-999,
11/05/2018,2018-11-05 07:29:00,-999,
11/05/2018,2018-11-05 07:37:00,20,
11/05/2018,2018-11-05 07:44:00,5,
11/05/2018,2018-11-05 07:51:00,10,
11/05/2018,2018-11-05 07:58:00,-999,
11/05/2018,2018-11-05 08:02:00,-999,
11/05/2018,2018-11-05 08:09:00,-999,
11/05/2018,2018-11-05 08:16:00,-999,
11/05/2018,2018-11-05 08:23:00,-999,
11/05/2018,2018-11-05 08:29:00,-999,
11/05/2018,2018-11-05 08:37:00,-999,
11/05/2018,2018-11-05 08:44:00,-999,
11/05/2018,2018-11-05 08:51:00,-999,
11/05/2018,2018-11-05 08:58:00,-999,
11/05/2018,2018-11-05 09:02:00,-999,
11/05/2018,2018-11-05 09:02:00,90,
11/05/2018,2018-11-05 09:09:00,-999,
11/05/2018,2018-11-05 09:16:00,65,
11/05/2018,2018-11-05 09:20:00,90,
11/05/2018,2018-11-05 09:22:00,120,
11/05/2018,2018-11-05 09:23:00,65,
11/05/2018,2018-11-05 09:29:00,75,
11/04/2018,2018-11-04 15:32:00,,88
11/05/2018,2018-11-05 09:37:00,90,
11/05/2018,2018-11-05 09:44:00,90,
11/05/2018,2018-11-05 09:51:00,90,
11/05/2018,2018-11-05 09:58:00,95,
11/05/2018,2018-11-05 10:02:00,105,
11/05/2018,2018-11-05 10:09:00,105,
11/05/2018,2018-11-05 10:16:00,110,
11/05/2018,2018-11-05 09:03:00,,77
11/05/2018,2018-11-05 10:23:00,110,
11/05/2018,2018-11-05 10:29:00,110,
11/05/2018,2018-11-05 10:37:00,110,
11/05/2018,2018-11-05 10:44:00,120,
11/05/2018,2018-11-05 10:51:00,120,
11/05/2018,2018-11-05 10:58:00,120,
11/05/2018,2018-11-05 10:58:00,120,
11/05/2018,2018-11-05 11:02:00,120,
11/05/2018,2018-11-05 11:09:00,120,
11/05/2018,2018-11-05 11:16:00,120,
11/05/2018,2018-11-05 11:23:00,120,
11/05/2018,2018-11-05 11:29:00,120,
11/05/2018,2018-11-05 11:37:00,105,
11/05/2018,2018-11-05 11:44:00,85,
11/05/2018,2018-11-05 11:51:00,85,
11/05/2018,2018-11-05 11:58:00,85,
11/05/2018,2018-11-05 12:02:00,80,
11/05/2018,2018-11-05 12:09:00,80,
11/05/2018,2018-11-05 12:16:00,80,
11/05/2018,2018-11-05 12:23:00,95,
11/05/2018,2018-11-05 12:29:00,95,
11/05/2018,2018-11-05 12:37:00,95,
11/05/2018,2018-11-05 12:42:00,95,
11/05/2018,2018-11-05 12:44:00,95,
11/05/2018,2018-11-05 12:51:00,85,
11/05/2018,2018-11-05 12:58:00,75,
11/05/2018,2018-11-05 13:02:00,80,
11/05/2018,2018-11-05 13:09:00,85,
11/05/2018,2018-11-05 13:16:00,85,
11/05/2018,2018-11-05 13:23:00,90,
11/05/2018,2018-11-05 13:29:00,95,
11/05/2018,2018-11-05 13:37:00,85,
11/05/2018,2018-11-05 13:44:00,85,
11/05/2018,2018-11-05 13:51:00,90,
11/05/2018,2018-11-05 13:58:00,90,
11/05/2018,2018-11-05 14:02:00,90,
11/05/2018,2018-11-05 14:09:00,80,
11/05/2018,2018-11-05 14:16:00,80,
11/05/2018,2018-11-05 14:23:00,90,
11/05/2018,2018-11-05 14:37:00,90,
11/05/2018,2018-11-05 14:44:00,95,
11/05/2018,2018-11-05 14:51:00,95,
11/05/2018,2018-11-05 14:58:00,85,
11/05/2018,2018-11-05 15:02:00,85,
11/05/2018,2018-11-05 15:09:00,80,
11/05/2018,2018-11-05 15:16:00,95,
11/05/2018,2018-11-05 15:23:00,95,
11/05/2018,2018-11-05 15:29:00,95,
11/05/2018,2018-11-05 15:37:00,105,
11/05/2018,2018-11-05 15:44:00,105,
11/05/2018,2018-11-05 15:50:00,110,
11/05/2018,2018-11-05 15:51:00,105,
11/05/2018,2018-11-05 15:58:00,95,
11/05/2018,2018-11-05 16:02:00,95,
11/05/2018,2018-11-05 16:09:00,95,
11/05/2018,2018-11-05 16:16:00,70,
11/05/2018,2018-11-05 16:23:00,70,
11/05/2018,2018-11-05 16:29:00,85,
11/05/2018,2018-11-05 16:37:00,85,
11/05/2018,2018-11-05 16:38:00,120,
11/05/2018,2018-11-05 16:39:00,85,
11/05/2018,2018-11-05 16:44:00,85,
11/05/2018,2018-11-05 16:51:00,85,
11/05/2018,2018-11-05 16:53:00,90,
11/05/2018,2018-11-05 16:58:00,90,
11/05/2018,2018-11-05 15:50:00,,72
11/05/2018,2018-11-05 17:02:00,90,
11/05/2018,2018-11-05 15:50:00,,72
11/05/2018,2018-11-05 17:09:00,85,
11/05/2018,2018-11-05 17:16:00,85,
11/05/2018,2018-11-05 17:23:00,85,
11/05/2018,2018-11-05 17:29:00,75,
11/05/2018,2018-11-05 17:37:00,-999,
11/05/2018,2018-11-05 17:44:00,-999,
11/05/2018,2018-11-05 17:51:00,-999,
11/05/2018,2018-11-05 17:58:00,-999,
11/05/2018,2018-11-05 18:02:00,-999,
11/05/2018,2018-11-05 18:09:00,-999,
11/05/2018,2018-11-05 18:16:00,-999,
11/05/2018,2018-11-05 18:23:00,-999,
11/05/2018,2018-11-05 18:29:00,60,
11/05/2018,2018-11-05 18:37:00,45,
11/05/2018,2018-11-05 18:44:00,50,
11/05/2018,2018-11-05 18:51:00,60,
11/05/2018,2018-11-05 18:57:00,80,
11/05/2018,2018-11-05 18:58:00,70,
11/05/2018,2018-11-05 19:02:00,75,
11/05/2018,2018-11-05 19:09:00,75,
11/05/2018,2018-11-05 19:16:00,75,
11/05/2018,2018-11-05 19:23:00,85,
11/05/2018,2018-11-05 19:29:00,85,
11/05/2018,2018-11-05 19:37:00,80,
11/05/2018,2018-11-05 19:44:00,80,
11/05/2018,2018-11-05 19:51:00,80,
11/05/2018,2018-11-05 19:58:00,-999,
11/05/2018,2018-11-05 20:02:00,-999,
11/05/2018,2018-11-05 20:09:00,-999,
11/05/2018,2018-11-05 18:57:00,,78
11/05/2018,2018-11-05 20:16:00,-999,
11/05/2018,2018-11-05 19:04:00,,74
11/05/2018,2018-11-05 20:23:00,-999,
11/05/2018,2018-11-05 20:29:00,-999,
11/05/2018,2018-11-05 20:37:00,-999,
11/05/2018,2018-11-05 20:44:00,-999,
11/06/2018,2018-11-06 08:16:00,-999,
11/06/2018,2018-11-06 08:23:00,-999,
11/06/2018,2018-11-06 08:29:00,-999,
11/06/2018,2018-11-06 08:37:00,-999,
11/06/2018,2018-11-06 08:44:00,5,
11/06/2018,2018-11-06 08:51:00,55,
11/06/2018,2018-11-06 08:58:00,60,
11/06/2018,2018-11-06 09:01:00,-999,
11/06/2018,2018-11-06 09:02:00,65,
11/06/2018,2018-11-06 09:04:00,90,
11/06/2018,2018-11-06 09:08:00,90,
11/06/2018,2018-11-06 09:09:00,90,
11/06/2018,2018-11-06 09:09:00,70,
11/06/2018,2018-11-06 09:16:00,75,
11/06/2018,2018-11-06 09:23:00,75,
11/06/2018,2018-11-06 09:29:00,80,
11/06/2018,2018-11-06 09:37:00,95,
11/06/2018,2018-11-06 09:44:00,105,
11/06/2018,2018-11-06 09:47:00,110,
11/06/2018,2018-11-06 09:48:00,110,
11/06/2018,2018-11-06 09:51:00,105,
11/06/2018,2018-11-06 09:58:00,110,
11/06/2018,2018-11-06 10:02:00,110,
11/06/2018,2018-11-06 10:09:00,110,
11/06/2018,2018-11-06 10:16:00,110,
11/06/2018,2018-11-06 10:23:00,110,
11/06/2018,2018-11-06 10:29:00,90,
11/06/2018,2018-11-06 10:37:00,80,
11/06/2018,2018-11-06 10:44:00,80,
11/06/2018,2018-11-06 10:51:00,75,
11/06/2018,2018-11-06 10:58:00,70,
11/06/2018,2018-11-06 11:02:00,70,
11/06/2018,2018-11-06 11:09:00,70,
11/06/2018,2018-11-06 11:16:00,60,
11/06/2018,2018-11-06 11:23:00,65,
11/06/2018,2018-11-06 11:29:00,65,
11/06/2018,2018-11-06 11:37:00,85,
11/06/2018,2018-11-06 11:44:00,85,
11/06/2018,2018-11-06 11:51:00,85,
11/06/2018,2018-11-06 11:58:00,85,
11/06/2018,2018-11-06 12:02:00,85,
11/06/2018,2018-11-06 12:09:00,75,
11/06/2018,2018-11-06 12:16:00,75,
11/06/2018,2018-11-06 12:23:00,70,
11/06/2018,2018-11-06 11:21:00,,65
11/06/2018,2018-11-06 12:29:00,80,
11/06/2018,2018-11-06 12:37:00,80,
11/06/2018,2018-11-06 12:44:00,85,
11/06/2018,2018-11-06 12:51:00,85,
11/06/2018,2018-11-06 12:57:00,65,
11/06/2018,2018-11-06 12:58:00,65,
11/06/2018,2018-11-06 13:02:00,65,
11/06/2018,2018-11-06 13:09:00,65,
11/06/2018,2018-11-06 13:16:00,65,
11/06/2018,2018-11-06 13:23:00,65,
11/06/2018,2018-11-06 13:29:00,65,
11/06/2018,2018-11-06 13:37:00,60,
11/06/2018,2018-11-06 13:44:00,65,
11/06/2018,2018-11-06 13:51:00,65,
11/06/2018,2018-11-06 13:58:00,55,
11/06/2018,2018-11-06 14:02:00,55,
11/06/2018,2018-11-06 14:09:00,55,
11/06/2018,2018-11-06 14:16:00,60,
11/06/2018,2018-11-06 14:23:00,60,
11/06/2018,2018-11-06 14:29:00,60,
11/06/2018,2018-11-06 14:30:00,75,
11/06/2018,2018-11-06 14:37:00,65,
11/06/2018,2018-11-06 14:44:00,65,
11/06/2018,2018-11-06 14:51:00,65,
11/06/2018,2018-11-06 14:58:00,70,
11/06/2018,2018-11-06 15:02:00,70,
11/06/2018,2018-11-06 15:09:00,80,
11/06/2018,2018-11-06 15:16:00,75,
11/06/2018,2018-11-06 15:23:00,75,
11/06/2018,2018-11-06 15:29:00,75,
11/06/2018,2018-11-06 15:37:00,65,
11/06/2018,2018-11-06 15:44:00,75,
11/06/2018,2018-11-06 15:51:00,65,
11/06/2018,2018-11-06 15:58:00,60,
11/06/2018,2018-11-06 16:02:00,60,
11/06/2018,2018-11-06 16:09:00,60,
11/06/2018,2018-11-06 16:16:00,60,
11/06/2018,2018-11-06 16:23:00,60,
11/06/2018,2018-11-06 16:29:00,60,
11/06/2018,2018-11-06 16:37:00,65,
11/06/2018,2018-11-06 16:44:00,65,
11/06/2018,2018-11-06 16:51:00,65,
11/06/2018,2018-11-06 16:58:00,65,
11/06/2018,2018-11-06 17:02:00,70,
11/06/2018,2018-11-06 17:09:00,70,
11/06/2018,2018-11-06 17:16:00,55,
11/06/2018,2018-11-06 17:23:00,55,
11/06/2018,2018-11-06 17:29:00,55,
11/06/2018,2018-11-06 17:37:00,55,
11/06/2018,2018-11-06 17:44:00,55,
11/06/2018,2018-11-06 17:51:00,60,
11/06/2018,2018-11-06 17:58:00,60,
11/06/2018,2018-11-06 18:02:00,65,
11/06/2018,2018-11-06 18:09:00,75,
11/06/2018,2018-11-06 18:16:00,80,
11/06/2018,2018-11-06 18:23:00,75,
11/06/2018,2018-11-06 18:29:00,75,
11/06/2018,2018-11-06 18:37:00,70,
11/06/2018,2018-11-06 18:44:00,70,
11/06/2018,2018-11-06 18:51:00,55,
11/06/2018,2018-11-06 18:58:00,55,
11/06/2018,2018-11-06 19:02:00,50,
11/06/2018,2018-11-06 19:09:00,50,
11/06/2018,2018-11-06 19:16:00,50,
11/06/2018,2018-11-06 19:23:00,40,
11/06/2018,2018-11-06 19:29:00,40,
11/06/2018,2018-11-06 19:37:00,40,
11/06/2018,2018-11-06 19:44:00,35,
11/06/2018,2018-11-06 19:51:00,35,
11/06/2018,2018-11-06 19:58:00,30,
11/06/2018,2018-11-06 20:02:00,25,
11/06/2018,2018-11-06 20:09:00,-999,
11/06/2018,2018-11-06 20:16:00,-999,
11/06/2018,2018-11-06 20:23:00,-999,
11/06/2018,2018-11-06 20:29:00,-999,
11/06/2018,2018-11-06 20:37:00,-999,
11/06/2018,2018-11-06 20:44:00,-999,
11/07/2018,2018-11-07 06:51:00,-999,
11/07/2018,2018-11-07 06:58:00,-999,
11/07/2018,2018-11-07 07:02:00,-999,
11/07/2018,2018-11-07 07:09:00,-999,
11/07/2018,2018-11-07 07:16:00,-999,
11/07/2018,2018-11-07 07:23:00,-999,
11/07/2018,2018-11-07 07:29:00,-999,
11/07/2018,2018-11-07 07:37:00,20,
11/07/2018,2018-11-07 07:44:00,20,
11/07/2018,2018-11-07 07:51:00,20,
11/07/2018,2018-11-07 07:58:00,20,
11/07/2018,2018-11-07 08:02:00,20,
11/07/2018,2018-11-07 08:09:00,20,
11/07/2018,2018-11-07 08:16:00,20,
11/07/2018,2018-11-07 08:23:00,15,
11/07/2018,2018-11-07 08:29:00,15,
11/07/2018,2018-11-07 08:37:00,15,
11/07/2018,2018-11-07 08:44:00,15,
11/07/2018,2018-11-07 08:51:00,15,
11/07/2018,2018-11-07 08:56:00,80,
11/07/2018,2018-11-07 08:58:00,50,
11/07/2018,2018-11-07 09:02:00,55,
11/07/2018,2018-11-07 09:09:00,80,
11/07/2018,2018-11-07 09:16:00,80,
11/07/2018,2018-11-07 09:23:00,80,
11/07/2018,2018-11-07 09:29:00,80,
11/07/2018,2018-11-07 09:37:00,80,
11/07/2018,2018-11-07 09:44:00,85,
11/07/2018,2018-11-07 09:51:00,85,
11/07/2018,2018-11-07 09:58:00,90,
11/07/2018,2018-11-07 10:02:00,90,
11/07/2018,2018-11-07 10:09:00,90,
11/07/2018,2018-11-07 10:16:00,80,
11/07/2018,2018-11-07 10:23:00,75,
11/07/2018,2018-11-07 10:29:00,75,
11/07/2018,2018-11-07 10:37:00,75,
11/07/2018,2018-11-07 10:44:00,75,
11/07/2018,2018-11-07 10:51:00,75,
11/07/2018,2018-11-07 10:58:00,75,
11/07/2018,2018-11-07 11:02:00,75,
11/07/2018,2018-11-07 11:09:00,75,
11/07/2018,2018-11-07 11:16:00,75,
11/07/2018,2018-11-07 11:23:00,75,
11/07/2018,2018-11-07 11:29:00,75,
11/07/2018,2018-11-07 11:37:00,75,
11/07/2018,2018-11-07 11:44:00,70,
11/07/2018,2018-11-07 11:51:00,70,
11/07/2018,2018-11-07 11:58:00,60,
11/07/2018,2018-11-07 12:02:00,60,
11/07/2018,2018-11-07 12:09:00,60,
11/07/2018,2018-11-07 12:16:00,60,
11/07/2018,2018-11-07 12:23:00,60,
11/07/2018,2018-11-07 12:29:00,70,
11/07/2018,2018-11-07 12:37:00,70,
11/07/2018,2018-11-07 12:44:00,70,
11/07/2018,2018-11-07 12:51:00,55,
11/07/2018,2018-11-07 12:58:00,55,
11/07/2018,2018-11-07 13:02:00,55,
11/07/2018,2018-11-07 13:09:00,55,
11/07/2018,2018-11-07 13:16:00,55,
11/07/2018,2018-11-07 13:23:00,60,
11/07/2018,2018-11-07 13:29:00,60,
11/07/2018,2018-11-07 13:37:00,70,
11/07/2018,2018-11-07 13:44:00,75,
11/07/2018,2018-11-07 13:51:00,75,
11/07/2018,2018-11-07 13:58:00,75,
11/07/2018,2018-11-07 14:02:00,75,
11/07/2018,2018-11-07 14:09:00,70,
11/07/2018,2018-11-07 14:16:00,75,
11/07/2018,2018-11-07 14:23:00,75,
11/07/2018,2018-11-07 14:29:00,60,
11/07/2018,2018-11-07 14:37:00,60,
11/07/2018,2018-11-07 14:44:00,60,
11/07/2018,2018-11-07 14:51:00,65,
11/07/2018,2018-11-07 14:58:00,70,
11/07/2018,2018-11-07 15:02:00,70,
11/07/2018,2018-11-07 15:09:00,70,
11/07/2018,2018-11-07 15:16:00,70,
11/07/2018,2018-11-07 15:23:00,65,
11/07/2018,2018-11-07 15:29:00,65,
11/07/2018,2018-11-07 15:37:00,65,
11/07/2018,2018-11-07 15:44:00,65,
11/07/2018,2018-11-07 15:51:00,65,
11/07/2018,2018-11-07 15:58:00,65,
11/07/2018,2018-11-07 16:02:00,65,
11/07/2018,2018-11-07 16:09:00,65,
11/07/2018,2018-11-07 16:16:00,65,
11/07/2018,2018-11-07 16:23:00,70,
11/07/2018,2018-11-07 16:29:00,70,
11/07/2018,2018-11-07 16:37:00,65,
11/07/2018,2018-11-07 16:44:00,65,
11/07/2018,2018-11-07 16:51:00,65,
11/07/2018,2018-11-07 16:58:00,65,
11/07/2018,2018-11-07 17:02:00,60,
11/07/2018,2018-11-07 17:09:00,60,
11/07/2018,2018-11-07 17:10:00,60,
11/07/2018,2018-11-07 17:16:00,60,
11/07/2018,2018-11-07 17:23:00,55,
11/07/2018,2018-11-07 17:23:00,55,
11/07/2018,2018-11-07 17:29:00,55,
11/07/2018,2018-11-07 17:37:00,60,
11/07/2018,2018-11-07 17:44:00,60,
11/07/2018,2018-11-07 17:51:00,60,
11/07/2018,2018-11-07 17:58:00,55,
11/07/2018,2018-11-07 18:02:00,55,
11/07/2018,2018-11-07 18:09:00,55,
11/07/2018,2018-11-07 18:16:00,60,
11/07/2018,2018-11-07 18:23:00,55,
11/07/2018,2018-11-07 17:45:00,,40
11/07/2018,2018-11-07 18:29:00,55,
11/07/2018,2018-11-07 18:37:00,60,
11/07/2018,2018-11-07 18:44:00,60,
11/07/2018,2018-11-07 18:51:00,70,
11/07/2018,2018-11-07 18:58:00,65,
11/07/2018,2018-11-07 18:10:00,,51
11/07/2018,2018-11-07 19:01:00,65,
11/07/2018,2018-11-07 19:02:00,65,
11/07/2018,2018-11-07 19:09:00,60,
11/07/2018,2018-11-07 19:16:00,55,
11/07/2018,2018-11-07 19:23:00,50,
11/07/2018,2018-11-07 19:29:00,50,
11/07/2018,2018-11-07 19:36:00,45,
11/07/2018,2018-11-07 19:37:00,45,
11/07/2018,2018-11-07 18:56:00,,45
11/07/2018,2018-11-07 19:44:00,45,
11/07/2018,2018-11-07 19:01:00,,45
11/07/2018,2018-11-07 19:51:00,40,
11/07/2018,2018-11-07 19:58:00,35,
11/07/2018,2018-11-07 20:02:00,35,
11/07/2018,2018-11-07 20:09:00,-999,
11/07/2018,2018-11-07 20:16:00,-999,
11/07/2018,2018-11-07 20:23:00,-999,
11/07/2018,2018-11-07 20:29:00,-999,
11/07/2018,2018-11-07 20:37:00,-999,
11/07/2018,2018-11-07 20:44:00,-999,
11/08/2018,2018-11-08 08:16:00,-999,
11/08/2018,2018-11-08 08:23:00,-999,
11/08/2018,2018-11-08 08:29:00,-999,
11/08/2018,2018-11-08 08:37:00,-999,
11/08/2018,2018-11-08 08:44:00,-999,
11/08/2018,2018-11-08 08:51:00,-999,
11/08/2018,2018-11-08 08:58:00,40,
11/08/2018,2018-11-08 09:02:00,60,
11/08/2018,2018-11-08 09:09:00,85,
11/08/2018,2018-11-08 09:16:00,105,
11/08/2018,2018-11-08 09:23:00,95,
11/08/2018,2018-11-08 09:29:00,95,
11/08/2018,2018-11-08 09:37:00,90,
11/08/2018,2018-11-08 09:43:00,105,
11/08/2018,2018-11-08 09:44:00,90,
11/08/2018,2018-11-08 09:51:00,90,
11/08/2018,2018-11-08 09:58:00,95,
11/08/2018,2018-11-08 10:02:00,95,
11/08/2018,2018-11-08 10:09:00,95,
11/08/2018,2018-11-08 10:16:00,90,
11/08/2018,2018-11-08 10:23:00,90,
11/08/2018,2018-11-08 10:29:00,95,
11/08/2018,2018-11-08 10:37:00,85,
11/08/2018,2018-11-08 10:44:00,85,
11/08/2018,2018-11-08 10:47:00,75,
11/08/2018,2018-11-08 10:51:00,85,
11/08/2018,2018-11-08 10:58:00,90,
11/08/2018,2018-11-08 11:02:00,85,
11/08/2018,2018-11-08 11:09:00,80,
11/08/2018,2018-11-08 11:16:00,85,
11/08/2018,2018-11-08 11:23:00,85,
11/08/2018,2018-11-08 11:29:00,85,
11/08/2018,2018-11-08 11:37:00,80,
11/08/2018,2018-11-08 11:44:00,85,
11/08/2018,2018-11-08 11:51:00,85,
11/08/2018,2018-11-08 11:58:00,85,
11/08/2018,2018-11-08 12:02:00,85,
11/08/2018,2018-11-08 12:09:00,85,
11/08/2018,2018-11-08 12:16:00,75,
11/08/2018,2018-11-08 12:23:00,75,
11/08/2018,2018-11-08 12:29:00,75,
11/08/2018,2018-11-08 12:37:00,65,
11/08/2018,2018-11-08 12:44:00,55,
11/08/2018,2018-11-08 12:51:00,55,
11/08/2018,2018-11-08 12:58:00,60,
11/08/2018,2018-11-08 13:02:00,60,
11/08/2018,2018-11-08 13:09:00,70,
11/08/2018,2018-11-08 13:14:00,75,
11/08/2018,2018-11-08 13:16:00,70,
11/08/2018,2018-11-08 13:23:00,70,
11/08/2018,2018-11-08 13:29:00,70,
11/08/2018,2018-11-08 13:37:00,75,
11/08/2018,2018-11-08 13:44:00,75,
11/08/2018,2018-11-08 13:51:00,75,
11/08/2018,2018-11-08 13:58:00,75,
11/08/2018,2018-11-08 14:02:00,75,
11/08/2018,2018-11-08 14:09:00,75,
11/08/2018,2018-11-08 14:16:00,75,
11/08/2018,2018-11-08 13:13:00,,65
11/08/2018,2018-11-08 14:23:00,75,
11/08/2018,2018-11-08 14:29:00,75,
11/08/2018,2018-11-08 14:37:00,75,
11/08/2018,2018-11-08 14:44:00,75,
11/08/2018,2018-11-08 14:51:00,70,
11/08/2018,2018-11-08 14:58:00,70,
11/08/2018,2018-11-08 15:02:00,75,
11/08/2018,2018-11-08 15:09:00,70,
11/08/2018,2018-11-08 15:16:00,65,
11/08/2018,2018-11-08 15:23:00,65,
11/08/2018,2018-11-08 15:29:00,65,
11/08/2018,2018-11-08 15:37:00,60,
11/08/2018,2018-11-08 15:44:00,60,
11/08/2018,2018-11-08 15:51:00,60,
11/08/2018,2018-11-08 15:58:00,60,
11/08/2018,2018-11-08 16:02:00,60,
11/08/2018,2018-11-08 16:09:00,55,
11/08/2018,2018-11-08 16:16:00,60,
11/08/2018,2018-11-08 16:23:00,70,
11/08/2018,2018-11-08 16:29:00,80,
11/08/2018,2018-11-08 16:37:00,80,
11/08/2018,2018-11-08 16:44:00,80,
11/08/2018,2018-11-08 16:51:00,75,
11/08/2018,2018-11-08 16:58:00,70,
11/08/2018,2018-11-08 17:00:00,70,
11/08/2018,2018-11-08 17:02:00,70,
11/08/2018,2018-11-08 17:09:00,70,
11/08/2018,2018-11-08 17:16:00,60,
11/08/2018,2018-11-08 17:23:00,60,
11/08/2018,2018-11-08 17:29:00,60,
11/08/2018,2018-11-08 17:37:00,60,
11/08/2018,2018-11-08 17:44:00,60,
11/08/2018,2018-11-08 17:51:00,70,
11/08/2018,2018-11-08 17:58:00,75,
11/08/2018,2018-11-08 18:02:00,75,
11/08/2018,2018-11-08 18:09:00,80,
11/08/2018,2018-11-08 18:16:00,80,
11/08/2018,2018-11-08 18:23:00,80,
11/08/2018,2018-11-08 17:01:00,,82
11/08/2018,2018-11-08 18:25:00,80,
11/08/2018,2018-11-08 18:29:00,80,
11/08/2018,2018-11-08 18:37:00,85,
11/08/2018,2018-11-08 18:44:00,75,
11/08/2018,2018-11-08 18:51:00,70,
11/08/2018,2018-11-08 18:58:00,65,
11/08/2018,2018-11-08 19:02:00,65,
11/08/2018,2018-11-08 19:09:00,60,
11/08/2018,2018-11-08 19:16:00,60,
11/08/2018,2018-11-08 19:23:00,55,
11/08/2018,2018-11-08 19:29:00,50,
11/08/2018,2018-11-08 19:37:00,50,
11/08/2018,2018-11-08 19:41:00,45,
11/08/2018,2018-11-08 19:44:00,45,
11/08/2018,2018-11-08 19:51:00,45,
11/08/2018,2018-11-08 19:58:00,45,
11/08/2018,2018-11-08 20:02:00,45,
11/08/2018,2018-11-08 20:09:00,-999,
11/08/2018,2018-11-08 20:16:00,-999,
11/08/2018,2018-11-08 20:23:00,-999,
11/08/2018,2018-11-08 20:29:00,-999,
11/08/2018,2018-11-08 20:37:00,-999,
11/08/2018,2018-11-08 20:44:00,-999,
11/09/2018,2018-11-09 08:16:00,-999,
11/09/2018,2018-11-09 08:23:00,-999,
11/09/2018,2018-11-09 08:29:00,-999,
11/09/2018,2018-11-09 08:37:00,-999,
11/09/2018,2018-11-09 08:44:00,-999,
11/09/2018,2018-11-09 08:51:00,60,
11/09/2018,2018-11-09 08:58:00,60,
11/09/2018,2018-11-09 08:58:00,90,
11/09/2018,2018-11-09 09:02:00,85,
11/09/2018,2018-11-09 09:07:00,90,
11/09/2018,2018-11-09 09:09:00,85,
11/09/2018,2018-11-09 09:16:00,85,
11/09/2018,2018-11-09 09:18:00,85,
11/09/2018,2018-11-09 09:23:00,85,
11/09/2018,2018-11-09 09:29:00,85,
11/09/2018,2018-11-09 09:37:00,85,
11/09/2018,2018-11-09 09:44:00,85,
11/09/2018,2018-11-09 09:49:00,90,
11/09/2018,2018-11-09 09:51:00,85,
11/09/2018,2018-11-09 09:58:00,85,
11/09/2018,2018-11-09 08:59:00,,62
11/09/2018,2018-11-09 10:02:00,85,
11/09/2018,2018-11-09 10:09:00,85,
11/09/2018,2018-11-09 10:16:00,85,
11/09/2018,2018-11-09 10:23:00,85,
11/09/2018,2018-11-09 10:29:00,85,
11/09/2018,2018-11-09 10:37:00,80,
11/09/2018,2018-11-09 10:44:00,80,
11/09/2018,2018-11-09 10:51:00,80,
11/09/2018,2018-11-09 10:58:00,80,
11/09/2018,2018-11-09 11:02:00,80,
11/09/2018,2018-11-09 11:09:00,70,
11/09/2018,2018-11-09 11:16:00,70,
11/09/2018,2018-11-09 11:23:00,75,
11/09/2018,2018-11-09 11:29:00,80,
11/09/2018,2018-11-09 11:37:00,85,
11/09/2018,2018-11-09 11:44:00,85,
11/09/2018,2018-11-09 11:51:00,90,
11/09/2018,2018-11-09 11:58:00,85,
11/09/2018,2018-11-09 12:02:00,85,
11/09/2018,2018-11-09 12:09:00,85,
11/09/2018,2018-11-09 12:16:00,85,
11/09/2018,2018-11-09 12:23:00,70,
11/09/2018,2018-11-09 12:29:00,70,
11/09/2018,2018-11-09 12:37:00,70,
11/09/2018,2018-11-09 12:44:00,65,
11/09/2018,2018-11-09 12:51:00,75,
11/09/2018,2018-11-09 12:58:00,75,
11/09/2018,2018-11-09 13:02:00,80,
11/09/2018,2018-11-09 13:09:00,85,
11/09/2018,2018-11-09 13:16:00,85,
11/09/2018,2018-11-09 13:23:00,80,
11/09/2018,2018-11-09 13:29:00,80,
11/09/2018,2018-11-09 13:37:00,80,
11/09/2018,2018-11-09 13:44:00,75,
11/09/2018,2018-11-09 13:51:00,75,
11/09/2018,2018-11-09 13:58:00,70,
11/09/2018,2018-11-09 14:02:00,70,
11/09/2018,2018-11-09 14:09:00,70,
11/09/2018,2018-11-09 14:16:00,85,
11/09/2018,2018-11-09 14:23:00,90,
11/09/2018,2018-11-09 14:29:00,90,
11/09/2018,2018-11-09 14:37:00,80,
11/09/2018,2018-11-09 14:44:00,90,
11/09/2018,2018-11-09 14:51:00,90,
11/09/2018,2018-11-09 14:58:00,90,
11/09/2018,2018-11-09 15:02:00,90,
11/09/2018,2018-11-09 15:09:00,90,
11/09/2018,2018-11-09 15:16:00,90,
11/09/2018,2018-11-09 15:23:00,80,
11/09/2018,2018-11-09 15:29:00,75,
11/09/2018,2018-11-09 15:37:00,75,
11/09/2018,2018-11-09 15:44:00,65,
11/09/2018,2018-11-09 15:48:00,55,
11/09/2018,2018-11-09 15:51:00,55,
11/09/2018,2018-11-09 15:58:00,55,
11/09/2018,2018-11-09 16:02:00,60,
11/09/2018,2018-11-09 16:09:00,60,
11/09/2018,2018-11-09 16:16:00,65,
11/09/2018,2018-11-09 16:23:00,65,
11/09/2018,2018-11-09 16:29:00,65,
11/09/2018,2018-11-09 16:37:00,70,
11/09/2018,2018-11-09 16:44:00,70,
11/09/2018,2018-11-09 16:45:00,70,
11/09/2018,2018-11-09 16:51:00,55,
11/09/2018,2018-11-09 16:58:00,60,
